home_score,away_score,home_team_id,away_team_id
1,0,Mainz 05,Borussia Monchengladbach
3,0,Bayer Leverkusen,Hannover 96
3,3,Werder Bremen,Hertha BSC
0,0,Augsburg,Eintracht Frankfurt
0,2,Darmstadt 98,Schalke 04
2,1,VfB Stuttgart,Hamburger SV
2,0,Bayern Munich,Hoffenheim
1,1,VfL Wolfsburg,FC Koln
2,0,Borussia Dortmund,Ingolstadt
2,1,Ingolstadt,Augsburg
5,1,Borussia Monchengladbach,Werder Bremen
3,0,Schalke 04,VfL Wolfsburg
1,1,Hamburger SV,FC Koln
0,1,Hannover 96,Mainz 05
0,0,Bayer Leverkusen,Bayern Munich
2,4,Eintracht Frankfurt,VfB Stuttgart
0,2,Hoffenheim,Darmstadt 98
0,0,Hertha BSC,Borussia Dortmund
1,3,Augsburg,Bayern Munich
1,2,Darmstadt 98,Bayer Leverkusen
2,1,Mainz 05,Schalke 04
2,0,VfB Stuttgart,Hertha BSC
2,0,VfL Wolfsburg,Ingolstadt
3,2,Hamburger SV,Borussia Monchengladbach
1,0,Borussia Dortmund,Hannover 96
1,1,Werder Bremen,Hoffenheim
3,1,FC Koln,Eintracht Frankfurt
3,2,Hoffenheim,Mainz 05
1,0,Borussia Monchengladbach,FC Koln
3,1,Bayern Munich,Darmstadt 98
2,0,Ingolstadt,Werder Bremen
1,1,Schalke 04,VfB Stuttgart
1,1,Hertha BSC,VfL Wolfsburg
0,1,Bayer Leverkusen,Borussia Dortmund
0,1,Hannover 96,Augsburg
0,0,Eintracht Frankfurt,Hamburger SV
1,1,Hamburger SV,Ingolstadt
1,2,VfB Stuttgart,Hannover 96
0,2,VfL Wolfsburg,Bayern Munich
0,1,FC Koln,Hertha BSC
2,2,Augsburg,Borussia Monchengladbach
3,1,Borussia Dortmund,Hoffenheim
0,0,Eintracht Frankfurt,Schalke 04
2,2,Werder Bremen,Darmstadt 98
3,1,Mainz 05,Bayer Leverkusen
3,2,Schalke 04,Hamburger SV
2,1,Hoffenheim,Augsburg
0,4,Hannover 96,VfL Wolfsburg
0,2,Darmstadt 98,Borussia Dortmund
1,2,Bayern Munich,Mainz 05
4,0,Borussia Monchengladbach,VfB Stuttgart
1,1,Ingolstadt,FC Koln
1,4,Bayer Leverkusen,Werder Bremen
2,0,Hertha BSC,Eintracht Frankfurt
2,0,Hamburger SV,Hertha BSC
0,0,Mainz 05,Darmstadt 98
1,3,FC Koln,Schalke 04
2,1,VfL Wolfsburg,Borussia Monchengladbach
5,1,VfB Stuttgart,Hoffenheim
1,1,Eintracht Frankfurt,Ingolstadt
4,1,Werder Bremen,Hannover 96
3,3,Augsburg,Bayer Leverkusen
0,0,Borussia Dortmund,Bayern Munich
3,3,Ingolstadt,VfB Stuttgart
1,0,Bayer Leverkusen,Hamburger SV
2,0,Hertha BSC,Schalke 04
5,0,Bayern Munich,Werder Bremen
2,2,Darmstadt 98,Augsburg
0,2,Hannover 96,FC Koln
3,0,Borussia Monchengladbach,Eintracht Frankfurt
1,0,Hoffenheim,VfL Wolfsburg
2,0,Borussia Dortmund,Mainz 05
0,2,VfB Stuttgart,Bayer Leverkusen
2,1,Hertha BSC,Ingolstadt
1,1,Werder Bremen,Mainz 05
1,0,Eintracht Frankfurt,Hannover 96
0,1,FC Koln,Bayern Munich
1,1,VfL Wolfsburg,Darmstadt 98
1,3,Augsburg,Borussia Dortmund
1,3,Hamburger SV,Hoffenheim
2,1,Schalke 04,Borussia Monchengladbach
3,0,Ingolstadt,Schalke 04
1,0,Bayern Munich,Eintracht Frankfurt
3,0,Bayer Leverkusen,VfL Wolfsburg
4,2,Mainz 05,Augsburg
5,0,Borussia Monchengladbach,Hertha BSC
1,1,Hoffenheim,FC Koln
2,2,Darmstadt 98,VfB Stuttgart
3,2,Borussia Dortmund,Werder Bremen
0,3,Hannover 96,Hamburger SV
0,2,FC Koln,Bayer Leverkusen
1,0,Ingolstadt,Borussia Monchengladbach
1,3,VfB Stuttgart,Bayern Munich
1,2,Hamburger SV,Darmstadt 98
1,2,Werder Bremen,Augsburg
1,1,VfL Wolfsburg,Mainz 05
2,2,Schalke 04,Borussia Dortmund
0,2,Eintracht Frankfurt,Hoffenheim
2,2,Hertha BSC,Hannover 96
1,0,Augsburg,VfB Stuttgart
3,0,Borussia Dortmund,Hamburger SV
2,3,Mainz 05,FC Koln
3,0,Bayer Leverkusen,Eintracht Frankfurt
2,0,Darmstadt 98,Ingolstadt
3,2,Werder Bremen,VfL Wolfsburg
2,0,Hannover 96,Borussia Monchengladbach
2,1,Hoffenheim,Hertha BSC
3,0,Bayern Munich,Schalke 04
0,2,Hertha BSC,Bayern Munich
4,1,FC Koln,Darmstadt 98
0,2,VfL Wolfsburg,Augsburg
3,1,Borussia Monchengladbach,Hoffenheim
2,1,Hamburger SV,Werder Bremen
2,3,Schalke 04,Bayer Leverkusen
2,2,Ingolstadt,Hannover 96
0,3,VfB Stuttgart,Borussia Dortmund
2,1,Eintracht Frankfurt,Mainz 05
1,1,Bayern Munich,Borussia Monchengladbach
2,1,Bayer Leverkusen,Hertha BSC
1,3,Hannover 96,Schalke 04
2,1,Hoffenheim,Ingolstadt
0,0,Augsburg,FC Koln
0,0,Mainz 05,Hamburger SV
1,2,Darmstadt 98,Eintracht Frankfurt
5,1,Borussia Dortmund,VfL Wolfsburg
6,2,Werder Bremen,VfB Stuttgart
1,2,Hertha BSC,Darmstadt 98
1,1,Schalke 04,Augsburg
2,1,Borussia Monchengladbach,Bayer Leverkusen
1,0,Hannover 96,Hoffenheim
0,1,Hamburger SV,VfL Wolfsburg
1,3,VfB Stuttgart,Mainz 05
1,2,Ingolstadt,Bayern Munich
1,0,Eintracht Frankfurt,Borussia Dortmund
0,0,FC Koln,Werder Bremen
3,1,VfL Wolfsburg,VfB Stuttgart
1,0,Werder Bremen,Eintracht Frankfurt
3,1,Bayern Munich,Hannover 96
3,2,Bayer Leverkusen,Ingolstadt
1,4,Hoffenheim,Schalke 04
1,3,Augsburg,Hamburger SV
0,2,Darmstadt 98,Borussia Monchengladbach
2,2,Borussia Dortmund,FC Koln
0,0,Mainz 05,Hertha BSC
